SALE TYPE,PROPERTY TYPE,CITY,zipcode,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,LATITUDE,LONGITUDE,num_school,school_rating_mean,Bayes_RatingSchool,crime_percentage
MLS Listing,Single Family Residential,Algona,98001,748375.0,4.0,2.5,Algona,2150.0,12972.0,2021.0,26.0,348.0,47.2779463,-122.255043,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,824990.0,5.0,3.0,Auburn,2741.0,5631.0,2024.0,26.0,301.0,47.307037,-122.274804,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,799990.0,4.0,3.0,Auburn,2448.0,6098.0,2024.0,28.0,327.0,47.3075061,-122.2726993,11,1.4545454545454546,1.9962476547842405,28.96
PAST SALE,Single Family Residential,Auburn,98001,649999.0,3.0,1.5,Jovita,1830.0,42939.0,1962.0,34.0,355.0,47.2761415,-122.2637887,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,695000.0,4.0,3.0,Auburn,2970.0,13402.0,1969.0,35.0,234.0,47.2869103,-122.2865076,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,465000.0,3.0,1.0,Lake Geneva,920.0,9812.0,1962.0,35.0,505.0,47.2951183,-122.2838168,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Algona,98001,649000.0,4.0,2.5,Auburn,2105.0,11021.0,2006.0,35.0,308.0,47.2806941,-122.2489606,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,999000.0,4.0,3.5,Auburn,3950.0,15000.0,1978.0,35.0,253.0,47.3108679,-122.2557886,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,839000.0,4.0,2.5,Jovita Heights,2537.0,5750.0,2019.0,38.0,331.0,47.2830569,-122.2653864,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,680000.0,3.0,2.5,West Hill,2290.0,5792.0,1999.0,40.0,297.0,47.354795,-122.2767249,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,849990.0,5.0,3.0,Auburn,2741.0,5486.0,2024.0,41.0,310.0,47.3075061,-122.2726993,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,829990.0,4.0,3.0,Auburn,2386.0,4886.0,2024.0,41.0,348.0,47.3075061,-122.2726993,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,725000.0,3.0,3.0,Lake Dolloff,2560.0,18730.0,1943.0,41.0,283.0,47.3221053,-122.2820048,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Multi-Family (2-4 Unit),Auburn,98001,800000.0,2.0,4.0,Downtown - Auburn,1876.0,8500.0,1913.0,42.0,426.0,47.3078251,-122.2366536,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,1250000.0,4.0,2.5,Auburn,3368.0,9861.0,2024.0,43.0,371.0,47.336619,-122.258925,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,839950.0,5.0,2.5,West Hill,2414.0,10982.0,2024.0,44.0,348.0,47.3268517,-122.2617182,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,975000.0,4.0,3.5,West Hill,3265.0,7424.0,2018.0,45.0,299.0,47.3329952,-122.2563154,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,788500.0,4.0,3.5,West Hill,2930.0,9344.0,1987.0,45.0,269.0,47.3413353,-122.2693074,11,1.4545454545454546,1.9962476547842405,28.96
PAST SALE,Condo/Co-op,Auburn,98001,435000.0,2.0,2.5,Auburn,1360.0,223463.0,2003.0,46.0,320.0,47.3447312,-122.2886664,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,746950.0,4.0,2.5,West Hill,1961.0,5390.0,2025.0,48.0,381.0,47.3268517,-122.2617182,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,849950.0,4.0,2.5,West Hill,3036.0,7002.0,2003.0,57.0,280.0,47.3468309,-122.2694285,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,660000.0,3.0,2.5,Star Lake,2650.0,3293.0,2003.0,62.0,249.0,47.3464409,-122.2894664,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,549750.0,3.0,1.0,Jovita,1330.0,23958.0,1953.0,68.0,413.0,47.2574542,-122.2801735,11,1.4545454545454546,1.9962476547842405,28.96
PAST SALE,Single Family Residential,Auburn,98001,799990.0,5.0,3.0,Auburn,2448.0,7492.0,2024.0,69.0,327.0,47.308147,-122.275625,11,1.4545454545454546,1.9962476547842405,28.96
PAST SALE,Single Family Residential,Auburn,98001,780441.0,3.0,2.5,Auburn,2065.0,4951.0,2023.0,73.0,378.0,47.3386171,-122.2690282,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,830000.0,4.0,3.5,West Hill,3040.0,17530.0,1995.0,97.0,273.0,47.2891115,-122.2648196,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,774990.0,5.0,3.0,Auburn,2448.0,5801.0,2024.0,100.0,317.0,47.3075061,-122.2726993,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,724990.0,4.0,3.0,Auburn,2386.0,5282.0,2024.0,100.0,304.0,47.3075061,-122.2726993,11,1.4545454545454546,1.9962476547842405,28.96
PAST SALE,Single Family Residential,Auburn,98001,999950.0,4.0,4.5,Auburn,3896.0,6650.0,2018.0,115.0,257.0,47.2828601,-122.2654332,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,755000.0,3.0,3.0,West Hill,2950.0,20701.0,1990.0,134.0,256.0,47.273463,-122.2927536,11,1.4545454545454546,1.9962476547842405,28.96
PAST SALE,Single Family Residential,Auburn,98001,843700.0,5.0,3.5,West Hill,2603.0,5009.0,2023.0,135.0,324.0,47.3386885,-122.2574832,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,882700.0,5.0,3.5,West Hill,2603.0,4693.0,2023.0,147.0,339.0,47.339029,-122.260725,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,629900.0,3.0,2.0,Lake Killarney,1560.0,67953.0,1942.0,161.0,404.0,47.2792791,-122.2861664,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,819950.0,5.0,2.5,West Hill,2414.0,4751.0,2023.0,167.0,340.0,47.3401871,-122.261436,11,1.4545454545454546,1.9962476547842405,28.96
MLS Listing,Single Family Residential,Auburn,98001,765950.0,4.0,2.5,West Hill,2039.0,4952.0,2023.0,220.0,376.0,47.3268517,-122.2617182,11,1.4545454545454546,1.9962476547842405,28.96
PAST SALE,Single Family Residential,Auburn,98001,684950.0,3.0,2.5,Auburn,2065.0,5001.0,2023.0,240.0,332.0,47.3386381,-122.2695579,11,1.4545454545454546,1.9962476547842405,28.96
PAST SALE,Single Family Residential,Auburn,98001,779950.0,4.0,3.0,Auburn,2345.0,4931.0,2023.0,305.0,333.0,47.3388094,-122.2691034,11,1.4545454545454546,1.9962476547842405,28.96
PAST SALE,Single Family Residential,Auburn,98001,794950.0,5.0,3.0,Auburn,2564.0,5140.0,2023.0,306.0,310.0,47.338604,-122.2705334,11,1.4545454545454546,1.9962476547842405,28.96
PAST SALE,Townhouse,Auburn,98002,438949.0,2.0,2.5,Auburn,1251.0,341845.0,2013.0,5.0,351.0,47.3534573,-122.2114517,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,549950.0,3.0,2.0,Green River,1540.0,7137.0,1976.0,5.0,357.0,47.3240651,-122.2052591,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,459995.0,4.0,1.0,Auburn,1200.0,8558.0,1953.0,11.0,383.0,47.3224588,-122.2143381,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,574950.0,3.0,2.5,Game Farm,1620.0,7461.0,1998.0,1.0,355.0,47.2830449,-122.1982048,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,525000.0,4.0,2.0,North East Auburn,1500.0,8100.0,1961.0,1.0,350.0,47.3170422,-122.2143828,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,689000.0,4.0,3.0,Auburn,2230.0,3714.0,2006.0,1.0,309.0,47.3359469,-122.2168881,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,549950.0,3.0,2.0,Game Farm,1480.0,7631.0,1977.0,1.0,372.0,47.280418,-122.2103625,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Townhouse,Auburn,98002,395000.0,2.0,1.0,Auburn,900.0,4988.0,1985.0,1.0,439.0,47.3351612,-122.2143597,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Multi-Family (2-4 Unit),Auburn,98002,499000.0,4.0,2.0,East Auburn,1740.0,7500.0,1968.0,2.0,287.0,47.3060146,-122.2095473,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,425000.0,2.0,1.0,Auburn,1320.0,6480.0,1922.0,2.0,322.0,47.2981895,-122.2280479,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,419950.0,2.0,1.0,Auburn,1000.0,6300.0,1959.0,2.0,420.0,47.3072913,-122.2066761,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Mobile/Manufactured Home,Auburn,98002,65000.0,2.0,2.0,Auburn,1612.0,1.0,1979.0,3.0,40.0,47.3400819,-122.2186019,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,460000.0,3.0,1.0,Auburn,990.0,7070.0,1959.0,3.0,465.0,47.2839422,-122.2088831,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,629977.0,3.0,2.0,Auburn,1340.0,9900.0,1990.0,4.0,470.0,47.2906325,-122.2124876,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,475000.0,4.0,2.0,Auburn,1810.0,8140.0,1958.0,4.0,262.0,47.3060035,-122.2099662,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,525000.0,4.0,2.0,Auburn,1880.0,6714.0,1922.0,4.0,279.0,47.3069947,-122.2159102,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,480000.0,3.0,2.0,Auburn,990.0,9172.0,1959.0,5.0,485.0,47.2917762,-122.213712,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Multi-Family (2-4 Unit),Auburn,98002,749999.0,4.0,2.5,Auburn,2150.0,7665.0,1986.0,5.0,349.0,47.3245054,-122.2163198,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,498000.0,3.0,1.0,Auburn,990.0,8557.0,1961.0,5.0,503.0,47.3147771,-122.2076246,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,699999.0,4.0,2.5,Auburn,2477.0,4535.0,2011.0,6.0,283.0,47.3509782,-122.2111384,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,439000.0,3.0,1.0,Auburn,1330.0,6180.0,1949.0,7.0,330.0,47.3029833,-122.2178235,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Mobile/Manufactured Home,Auburn,98002,520000.0,3.0,2.0,Auburn,1560.0,9600.0,1994.0,7.0,333.0,47.3049452,-122.2015974,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,999900.0,6.0,4.5,Downtown - Auburn,3960.0,8640.0,1989.0,7.0,253.0,47.314221,-122.2224192,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,475000.0,3.0,1.0,Auburn,1100.0,7000.0,1967.0,7.0,432.0,47.2764449,-122.2092142,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,369500.0,2.0,1.0,Downtown - Auburn,640.0,4000.0,1938.0,7.0,577.0,47.3003503,-122.219946,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,720000.0,5.0,3.0,Game Farm,3660.0,11106.0,1956.0,8.0,197.0,47.2825703,-122.2095808,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,525000.0,3.0,1.0,North East Auburn,1300.0,8657.0,1955.0,9.0,404.0,47.3229697,-122.2125416,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,699950.0,4.0,2.5,Auburn,2153.0,3703.0,2011.0,10.0,325.0,47.3354669,-122.21284,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,679950.0,3.0,2.5,Auburn,1858.0,4736.0,2024.0,11.0,366.0,47.301857,-122.215717,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,765000.0,5.0,2.5,Auburn,2477.0,4863.0,2009.0,12.0,309.0,47.3522406,-122.2102352,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,325000.0,4.0,2.0,South Auburn,1320.0,7700.0,1967.0,13.0,246.0,47.279095,-122.2061974,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,579950.0,3.0,2.0,Auburn,1520.0,7369.0,1977.0,14.0,382.0,47.3221311,-122.2042225,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,599950.0,3.0,2.5,Auburn,1550.0,3479.0,2008.0,15.0,387.0,47.35178,-122.2149391,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,495000.0,4.0,2.0,Game Farm,1660.0,6313.0,1968.0,16.0,298.0,47.2771316,-122.2055504,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,429950.0,3.0,2.5,Downtown - Auburn,1180.0,6949.0,1910.0,17.0,364.0,47.3052105,-122.2130138,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,469000.0,2.0,1.0,Downtown - Auburn,1850.0,5474.0,1918.0,19.0,254.0,47.3045049,-122.2236956,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,649000.0,4.0,2.5,Auburn,1740.0,3703.0,2011.0,22.0,373.0,47.3354473,-122.2122256,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,450000.0,2.0,1.0,Downtown - Auburn,920.0,5720.0,1949.0,22.0,489.0,47.3116589,-122.2286486,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,429000.0,2.0,1.0,Auburn,880.0,4633.0,1913.0,22.0,488.0,47.2949621,-122.2286058,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Condo/Co-op,Auburn,98002,288000.0,2.0,2.0,Auburn,918.0,475240.0,1981.0,24.0,314.0,47.337794,-122.2180972,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,380000.0,4.0,2.0,Auburn,1987.0,9599.0,1959.0,26.0,191.0,47.2934435,-122.215306,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Mobile/Manufactured Home,Auburn,98002,120000.0,3.0,1.0,Auburn,980.0,4000.0,1974.0,28.0,122.0,47.2735581,-122.2251144,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,785000.0,5.0,3.0,Auburn,2310.0,6180.0,2024.0,35.0,340.0,47.3027284,-122.2166193,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,485000.0,4.0,2.0,Downtown - Auburn,1670.0,4200.0,1952.0,40.0,290.0,47.2942253,-122.2277527,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,374999.0,2.0,1.0,Auburn,720.0,7828.0,1945.0,45.0,521.0,47.3021554,-122.2171061,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,599950.0,3.0,2.5,Game Farm,1620.0,7598.0,1996.0,71.0,370.0,47.2842541,-122.2047899,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,485000.0,2.0,2.0,Auburn,820.0,4934.0,1914.0,72.0,591.0,47.3041102,-122.2200562,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,825000.0,8.0,4.0,Downtown - Auburn,3334.0,11154.0,1950.0,72.0,247.0,47.3003604,-122.220895,11,1.4545454545454546,1.9962476547842405,47.16
PAST SALE,Single Family Residential,Auburn,98002,599950.0,3.0,2.0,Auburn,1730.0,11285.0,1956.0,77.0,347.0,47.2876402,-122.2083474,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Auburn,98002,599000.0,4.0,2.0,Auburn,2690.0,13800.0,1923.0,176.0,223.0,47.3201174,-122.2162074,11,1.4545454545454546,1.9962476547842405,47.16
MLS Listing,Single Family Residential,Federal Way,98003,699000.0,4.0,2.5,Federal Way,2370.0,4520.0,2016.0,1.0,295.0,47.2639144,-122.2928374,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,639999.0,3.0,2.5,Redondo,1650.0,15957.0,1989.0,8.0,388.0,47.3525357,-122.3016142,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,590000.0,4.0,2.5,West Campus,1520.0,6552.0,1972.0,13.0,388.0,47.3108922,-122.3240669,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,799995.0,4.0,3.5,Federal Way,2559.0,5250.0,2024.0,1.0,313.0,47.3325633,-122.3101358,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,732810.0,4.0,2.5,Federal Way,2330.0,4248.0,2024.0,1.0,315.0,47.2656068,-122.2966456,19,2.6842105263157894,2.8236397748592874,51.17
MLS Listing,Single Family Residential,Federal Way,98003,729995.0,4.0,2.5,West Hill,2101.0,3404.0,2017.0,1.0,347.0,47.267633,-122.297486,19,2.6842105263157894,2.8236397748592874,51.17
MLS Listing,Single Family Residential,Federal Way,98003,599000.0,4.0,2.5,Redondo,1970.0,7400.0,1974.0,1.0,304.0,47.3436397,-122.3156557,19,2.6842105263157894,2.8236397748592874,51.17
MLS Listing,Single Family Residential,Federal Way,98003,810000.0,4.0,3.0,Federal Way,2377.0,4950.0,2014.0,1.0,341.0,47.2824093,-122.2943305,19,2.6842105263157894,2.8236397748592874,51.17
MLS Listing,Single Family Residential,Federal Way,98003,640000.0,3.0,2.0,Mirror Lake,1440.0,2295.0,2020.0,1.0,444.0,47.3243706,-122.3427322,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,449999.0,3.0,1.0,Federal Way,1390.0,8505.0,1968.0,1.0,324.0,47.3172165,-122.3183368,19,2.6842105263157894,2.8236397748592874,51.17
MLS Listing,Single Family Residential,Federal Way,98003,775000.0,4.0,2.5,West Hill,2430.0,4910.0,2016.0,1.0,319.0,47.2622574,-122.2928755,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,814995.0,4.0,3.5,Federal Way,2559.0,5250.0,2024.0,2.0,318.0,47.3313912,-122.3099289,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,550000.0,4.0,3.0,Federal Way,1905.0,9130.0,1969.0,3.0,289.0,47.3444199,-122.3049385,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,685000.0,3.0,2.5,Star Lake,1800.0,6908.0,1989.0,4.0,381.0,47.3526998,-122.3052833,19,2.6842105263157894,2.8236397748592874,51.17
MLS Listing,Single Family Residential,Federal Way,98003,569999.0,3.0,2.0,Federal Way,1430.0,7500.0,1961.0,4.0,399.0,47.3370133,-122.3103378,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,679999.0,4.0,2.5,Regency Woods,1730.0,6124.0,1995.0,5.0,393.0,47.2615685,-122.3080196,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,574950.0,5.0,2.0,Federal Way,1580.0,8633.0,1976.0,5.0,364.0,47.325181,-122.3037146,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,749000.0,3.0,2.0,Federal Way,2210.0,6387.0,2003.0,5.0,339.0,47.2649414,-122.3020694,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,420000.0,5.0,2.0,Federal Way,1280.0,7665.0,1968.0,5.0,328.0,47.318587,-122.3278905,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,675000.0,4.0,2.0,Federal Way,2280.0,16338.0,1950.0,5.0,296.0,47.3063118,-122.303907,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,824995.0,5.0,2.5,Federal Way,2335.0,5510.0,2024.0,5.0,353.0,47.3322562,-122.3094827,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,734995.0,4.0,2.5,Federal Way,1860.0,5510.0,2024.0,5.0,395.0,47.3321194,-122.309485,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,630000.0,3.0,2.5,Regency Woods,1920.0,6000.0,1993.0,5.0,328.0,47.2673541,-122.3130965,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,1100000.0,3.0,3.0,Marine Hills,4080.0,10025.0,1980.0,6.0,270.0,47.3447054,-122.3244394,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,819755.0,5.0,3.0,Federal Way,2755.0,4818.0,2024.0,6.0,298.0,47.2650616,-122.2974767,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Auburn,98003,785000.0,5.0,3.0,Edgewood,2590.0,6266.0,2002.0,6.0,303.0,47.2611044,-122.2942012,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,889995.0,4.0,3.5,Federal Way,2785.0,9160.0,2024.0,7.0,320.0,47.3299676,-122.3091147,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,499990.0,3.0,1.5,Federal Way,1280.0,10000.0,1956.0,7.0,391.0,47.3178128,-122.3163061,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,695000.0,3.0,2.5,Steel Lake,1950.0,12446.0,1968.0,7.0,356.0,47.3303435,-122.3057018,19,2.6842105263157894,2.8236397748592874,51.17
MLS Listing,Single Family Residential,Federal Way,98003,685000.0,3.0,2.0,Federal Way,2057.0,8125.0,1955.0,7.0,333.0,47.3205664,-122.3163305,19,2.6842105263157894,2.8236397748592874,51.17
MLS Listing,Single Family Residential,Federal Way,98003,560000.0,4.0,1.0,Federal Way,1265.0,7332.0,1968.0,7.0,443.0,47.3330723,-122.3078533,19,2.6842105263157894,2.8236397748592874,51.17
MLS Listing,Single Family Residential,Federal Way,98003,600000.0,3.0,2.0,Marine Hills,1400.0,11998.0,1959.0,7.0,429.0,47.3357021,-122.3235459,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,649950.0,3.0,3.0,Redondo,1940.0,7035.0,1993.0,8.0,335.0,47.3449725,-122.314429,19,2.6842105263157894,2.8236397748592874,51.17
MLS Listing,Single Family Residential,Federal Way,98003,1100000.0,4.0,4.0,Marine Hills,3370.0,12017.0,1985.0,8.0,326.0,47.3429162,-122.3290246,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,859995.0,5.0,2.5,Federal Way,2335.0,5779.0,2024.0,11.0,368.0,47.330755,-122.3089422,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,879995.0,4.0,3.5,Federal Way,2785.0,5250.0,2024.0,13.0,316.0,47.3307638,-122.3095332,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,750000.0,5.0,2.5,Redondo,2399.0,6968.0,2020.0,13.0,313.0,47.3496354,-122.3132508,19,2.6842105263157894,2.8236397748592874,51.17
MLS Listing,Single Family Residential,Federal Way,98003,1595000.0,5.0,3.0,Federal Way,4440.0,78906.0,1955.0,14.0,359.0,47.2767302,-122.2968232,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,789995.0,4.0,3.5,Federal Way,2559.0,5250.0,2024.0,14.0,309.0,47.3309619,-122.3092824,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,819995.0,4.0,3.5,Federal Way,2559.0,6155.0,2024.0,14.0,320.0,47.3301052,-122.3091792,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,749430.0,4.0,2.5,Federal Way,2330.0,4400.0,2024.0,14.0,322.0,47.2655958,-122.2974534,19,2.6842105263157894,2.8236397748592874,51.17
MLS Listing,Single Family Residential,Federal Way,98003,1250000.0,5.0,4.0,Marine Hills,4360.0,14516.0,1962.0,14.0,287.0,47.3402292,-122.320531,19,2.6842105263157894,2.8236397748592874,51.17
MLS Listing,Single Family Residential,Federal Way,98003,725000.0,4.0,2.5,Enchanted Village,2460.0,9710.0,1989.0,14.0,295.0,47.2725995,-122.2940101,19,2.6842105263157894,2.8236397748592874,51.17
MLS Listing,Single Family Residential,Federal Way,98003,785000.0,4.0,2.5,Federal Way,2080.0,8297.0,2000.0,15.0,377.0,47.3472375,-122.3026244,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,695000.0,5.0,3.0,Laurelwood,2570.0,8449.0,1966.0,15.0,270.0,47.3414354,-122.3087347,19,2.6842105263157894,2.8236397748592874,51.17
MLS Listing,Single Family Residential,Federal Way,98003,638000.0,3.0,2.5,Federal Way,2130.0,7703.0,1987.0,15.0,300.0,47.2823359,-122.3014341,19,2.6842105263157894,2.8236397748592874,51.17
PAST SALE,Single Family Residential,Federal Way,98003,749995.0,4.0,2.5,Federal Way,1860.0,5779.0,2024.0,16.0,403.0,47.3308145,-122.308743,19,2.6842105263157894,2.8236397748592874,51.17
